gene_idx,gene_name,degree
1358,PDGFB,12.284156241557998
1359,PDGFC,7.8156400814
1360,PDGFD,8.397337621200002
1361,PDGFRA,29.487512054599993
1362,PDGFRB,61.8913659854
1363,PDHA2,0.0005346477734638
1364,PDHB,0.01623103151716
1365,PDK1,0.7243396330906237
1366,PDPK1,14.683573131200001
1367,PERP,0.23120796
1368,PF4,0.11331262356778979
1369,PF4V1,0.30377543866833817
1370,PFKFB2,1.65625612814
1371,PFKFB3,1.5069487339440002
1372,PFKFB4,0.8744152848999999
1373,PFKL,0.38606333899999995
1374,PFKM,0.6973823533719998
1375,PFKP,0.5393285754
1376,PFN1,0.0345461579794602
1377,PFN2,0.008733747014598026
1378,PFN3,0.01972556728535215
1379,PFN4,0.033215064606485004
1380,PGAM5,0.000208982975629305
1381,PGF,7.545895096800002
1382,PGK2,0.502374184
1383,PGR,3.357846524
1384,PHKB,0.14536261655082278
1385,PHKG1,0.16826802232373092
1386,PHKG2,0.2236292970196024
1387,PHLPP1,0.4527988206
1388,PHLPP2,0.41501288039999995
1389,PIAS1,1.6405410325999998
1390,PIAS2,1.9553137876
1391,PIAS3,2.0740859082
1392,PIAS4,1.644753769
1393,PIDD1,0.1221369119999999
1394,PIK3AP1,1.1905292223200001
1395,PIK3C3,0.0025749423359556402
1396,PIK3CA,26.62302056646
1397,PIK3CB,27.10418081118001
1398,PIK3CD,26.140557674499988
1399,PIK3CG,8.80059074612
1400,PIK3R1,25.109758914620002
1401,PIK3R2,27.724960740439993
1402,PIK3R3,27.240467727019997
1403,PIK3R4,0.0038518312357678688
1404,PIK3R5,7.693451827373999
1405,PIK3R6,7.917324631928001
1406,PIM1,2.045131232
1407,PIN1,9.03410271332e-05
1408,PITX2,0.08790456885334294
1409,PKLR,0.0005800897348888
1410,PKM,0.27964091469999997
1411,PKN1,1.0466507622
1412,PKN2,1.5396475567999999
1413,PKN3,0.587291926
1414,PLA1A,0.3373410732599999
1415,PLA2G10,0.35423038
1416,PLA2G12A,0.3783960638
1417,PLA2G12B,0.4936500253
1418,PLA2G1B,0.31110294799999993
1419,PLA2G2A,0.3397146196
1420,PLA2G2C,0.33618343732
1421,PLA2G2D,0.3017897411999999
1422,PLA2G2E,0.3265375768
1423,PLA2G2F,0.3995578419999999
1424,PLA2G3,0.41257303319999994
1425,PLA2G4A,1.1430355448
1426,PLA2G4B,1.1463591833799998
1427,PLA2G4C,1.0959783567999997
1428,PLA2G4D,0.9550927182999999
1429,PLA2G4E,1.1759048226299997
1430,PLA2G4F,1.0228295336200002
1431,PLA2G5,0.4074570235999999
1432,PLA2G6,0.3333763732
1433,PLAT,0.12936145672
1434,PLAU,0.6747466231999999
1435,PLCB1,17.177872609029993
1436,PLCB2,18.803072960699996
1437,PLCB3,18.771112965880004
1438,PLCB4,16.892423539436002
1439,PLCD1,0.1325717925479999
1440,PLCD3,0.12733561947
1441,PLCD4,0.09308216486
1442,PLCE1,0.6860245565810159
1443,PLCG1,14.880568804779998
1444,PLCG2,12.784274393979995
1445,PLCZ1,0.14810495039999988
1446,PLD1,0.6980911034571462
1447,PLD2,0.4948048807786411
1448,PLIN1,3.4728083705999997
1449,PLIN2,1.5113319124
1450,PLIN4,1.8394902599999998
1451,PLIN5,1.5045911060000001
1452,PLK1,0.1524472432
1453,PLK2,0.1361857975999998
1454,PLK3,0.2044833746
1455,PLK4,0.13077424628
1456,PLN,0.6347568315096795
1457,PLTP,1.5664763268000002
1458,PMAIP1,0.19542839
1459,POMC,0.3315973045802653
1460,POU5F1,3.5203900720894004e-05
1461,POU5F1B,0.00024027001311135998
1462,PPARA,12.551074856700001
1463,PPARD,7.1283295882
1464,PPARG,10.601521981859998
1465,PPARGC1A,3.6096046160166164
1466,PPBP,0.15921684130897912
1467,PPIF,0.13456650960459043
1468,PPM1A,0.23224964773999981
1469,PPM1B,0.07949058432
1470,PPM1D,0.1193344559999999
1471,PPP1CA,2.235375849378614
1472,PPP1CB,1.7980696140090073
1473,PPP1CC,1.5484435579052187
1474,PPP1R12A,0.19936474209457059
1475,PPP1R12B,0.23486985913259828
1476,PPP1R12C,0.26477718052232424
1477,PPP1R1B,0.1437416334764901
1478,PPP1R3A,0.4038120942095234
1479,PPP1R3B,0.649944351464216
1480,PPP1R3C,0.5229444759843292
1481,PPP1R3D,0.4858789890911577
1482,PPP1R3E,0.5018915116678799
1483,PPP2CA,3.2350026008
1484,PPP2CB,3.3169077773999995
1485,PPP2R1A,2.7932486327799997
1486,PPP2R1B,2.6579801761999993
1487,PPP2R2A,1.9595221501399995
1488,PPP2R2B,2.0201760184
1489,PPP2R2C,1.7290176077999997
1490,PPP2R2D,1.9935682741999996
1491,PPP2R3A,1.79876702
1492,PPP2R3C,1.59053546
1493,PPP2R5A,1.1447606661999998
1494,PPP2R5B,1.49877965
1495,PPP2R5C,1.440628387
1496,PPP2R5D,1.667063974
1497,PPP2R5E,1.5384707029999998
1498,PPP3CA,0.7493658912962093
1499,PPP3CB,1.1376154431533976
1500,PPP3CC,0.9049198556891509
1501,PPP3R1,0.9131405893142011
1502,PPP3R2,1.0301414430872027
1503,PPP4C,0.122470822502
1504,PPP4R3A,0.147345050532
1505,PPP4R3B,0.07629564338845439
1506,PPP5C,0.11407530266
1507,PRDM4,0.1839639876
1508,PREX1,1.1051569856463517
1509,PRICKLE1,0.03881356268941755
1510,PRICKLE2,0.0637448641016549
1511,PRICKLE4,0.033806390666334715
1512,PRKAA1,10.903530761578002
1513,PRKAA2,12.560317556741998
1514,PRKAB1,11.906011326760003
1515,PRKAB2,11.70641537574
1516,PRKACA,10.785095518655996
1517,PRKACB,10.1068211656941
1518,PRKACG,8.374020043544196
1519,PRKAG1,12.408685165584002
1520,PRKAG2,13.4847483235
1521,PRKAG3,11.5866354639254
1522,PRKAR1A,1.884064167982e-06
1523,PRKAR1B,0.0004390487185787
1524,PRKAR2A,0.0001288384312387
1525,PRKAR2B,0.0251611539179259
1526,PRKCA,15.170440719200002
1527,PRKCB,14.520589014171998
1528,PRKCD,6.975996059929999
1529,PRKCE,6.48202124262
1530,PRKCG,5.196846386907999
1531,PRKCI,4.34532167926
1532,PRKCQ,0.8540296830987054
1533,PRKCZ,9.682890461399998
1534,PRKD1,0.5513452197299676
1535,PRKD2,0.8147226196619776
1536,PRKD3,0.6971561307651746
1537,PRKG1,2.461336168169709
1538,PRKG2,2.416555455806333
1539,PRL,3.3224830015719995
1540,PRLR,10.128077823702
1541,PRMT1,0.1428497526
1542,PRR5,0.1521444619999999
1543,PSEN1,0.15003706727992186
1544,PSEN2,0.053860527548529276
1545,PSENEN,0.07673410873537714
1546,PSTPIP1,0.0111704800844972
1547,PTAFR,0.005477817225049488
1548,PTCH1,0.5471314531676519
1549,PTCH2,0.6479214829132695
1550,PTCRA,0.38619165467
1551,PTEN,0.8480851390998511
1552,PTGER1,0.024323340858308465
1553,PTGER2,0.11322814317515989
1554,PTGER3,0.6106308899152104
1555,PTGFR,0.7815634247286278
1556,PTGS2,7.879923688
1557,PTK2,11.426047645612
1558,PTK2B,3.35545422736
1559,PTPN1,0.6593550232
1560,PTPN11,5.436986984800001
1561,PTPN2,2.3012588456
1562,PTPN5,2.33599659266
1563,PTPN6,0.8736610656170842
1564,PTPN7,2.2458358362
1565,PTPRC,0.930965652
1566,PTPRF,1.0845196392999998
1567,PTPRR,2.1888853867999996
1568,PXN,0.6656506433467535
1569,PYCARD,0.5593042391061679
1570,PYDC1,0.0067452948547128
1571,PYDC2,2.2333189897594e-06
1572,PYGB,0.13853793914902413
1573,PYGL,0.10220133898961345
1574,PYGM,0.13406023304560427
1575,RAB10,0.013817348362025701
1576,RAB11B,1.898879321611605e-05
1577,RAB14,1.2318160275077999e-05
1578,RAB2A,0.020537366042040598
1579,RAB5A,0.084189085
1580,RAB5B,0.159265242
1581,RAB5C,0.1574458274
1582,RAB8A,0.000350740868058
1583,RAC1,6.269226302648
1584,RAC2,2.880071755599049
1585,RAC3,3.166692771492113
1586,RAF1,6.14868169146
1587,RAG1,0.12451692680000001
1588,RAG2,0.1029982691999999
1589,RALA,0.42180321343655963
1590,RALB,0.5190095633503782
1591,RALBP1,0.5486704743993723
1592,RALGDS,0.47617925781006126
1593,RAP1A,5.2576725262184
1594,RAP1B,4.36817333393
1595,RAP1GAP,0.17670796960000001
1596,RAPGEF1,0.79233629910842
1597,RAPGEF2,0.45642993609268406
1598,RAPGEF3,0.6591288800313888
1599,RAPGEF4,0.4724593206072327
1600,RAPGEF5,0.66435578782445
1601,RAPGEF6,0.16495597915101878
1602,RARA,2.728361936
1603,RASA1,0.21849386526939252
1604,RASA2,0.38405649059526675
1605,RASA3,0.2494141785543536
1606,RASA4,0.38140655359893233
1607,RASAL1,0.2316672214970148
1608,RASAL2,0.23667621861130242
1609,RASAL3,0.31191336898538136
1610,RASGRF1,0.8928287761714301
1611,RASGRF2,0.6872471952507815
1612,RASGRP1,0.31511549033494557
1613,RASGRP2,0.6059280452718964
1614,RASGRP3,0.36797835603154233
1615,RASGRP4,0.2583444648887116
1616,RASSF1,0.3781816589310882
1617,RASSF2,0.0003908615203831
1618,RASSF4,6.397578618824001e-06
1619,RASSF5,0.45910093049427014
1620,RASSF6,0.0002327270062541
1621,RBCK1,5.4782308638e-09
1622,RBL1,0.2275215547463071
1623,RBL2,0.09679075362
1624,RBPJ,6.858856454789999
1625,RBPJL,8.1238200804
1626,RBX1,0.2465782428196891
1627,RCAN1,0.8851009516599998
1628,RCAN2,1.0329049265999997
1629,RCHY1,0.146453556
1630,REL,0.141436794
1631,RELA,34.936710171794005
1632,RELB,0.8145253646726415
1633,RELN,0.32815287670919613
1634,RET,8.4887497246
1635,RFNG,0.05760757899689984
1636,RGL1,0.44221382406712895
1637,RGL2,0.5540744182714843
1638,RGMA,0.2253246152199999
1639,RGMB,0.2001947301999999
1640,RGS14,0.2147770390247387
1641,RGS2,0.7444960984532087
1642,RHEB,1.9511329276000002
1643,RHOA,7.83802200548
1644,RHOQ,0.41386289073935323
1645,RICTOR,0.7075933111999999
1646,RIN1,2.6840735276
1647,RIPK1,0.8137939258392414
1648,RIPK2,0.7891923648385357
1649,RIPK3,0.0408255573626402
1650,RLN1,0.0278355383614107
1651,RLN2,0.0243704383603718
1652,RLN3,0.1353795174
1653,RNASEL,1.5361580879957562e-05
1654,RNF125,0.0003493706969875
1655,RNF152,0.0928090681399999
1656,RNF31,0.0161464066107759
1657,RNF43,0.14970507405036884
1658,ROCK1,1.5083072327999996
1659,ROCK2,1.639521279126
1660,ROR1,0.09895143109448333
1661,ROR2,0.0605371203637638
1662,RPRM,0.1615080938
1663,RPS6,0.3509066312
1664,RPS6KA1,0.8583023211329665
1665,RPS6KA2,1.0683799699074772
1666,RPS6KA4,3.8065151235999997
1667,RPS6KA5,3.9965697945999996
1668,RPS6KB1,4.771159477
1669,RPS6KB2,4.680825694
1670,RPTOR,5.8900937924
1671,RRAGA,2.7360804544979995
1672,RRAGC,2.09547900046
1673,RRAGD,1.84161552516
1674,RRAS,2.6230970734455115
1675,RRAS2,2.201467900727901
1676,RRM2,0.678101212
1677,RRM2B,0.662441344
1678,RSPO1,0.07866227911621321
1679,RSPO2,0.0030661318252955647
1680,RSPO3,0.11807921035047153
1681,RSPO4,0.008284784118096258
1682,RUVBL1,0.015361725533212153
1683,RXFP1,0.5046726401106688
1684,RXFP2,0.1720519262508829
1685,RXFP3,0.9832050639799998
1686,RXFP4,0.4449302802840542
1687,RXRA,47.551175508800014
1688,RXRB,45.631167143200024
1689,RXRG,47.95932735660001
1690,RYK,0.01870618510013079
1691,RYR1,0.01047135664029784
1692,RYR2,0.19924917704993073
1693,RYR3,0.02266630769157557
1694,S100A7,1.8548555991999998
1695,S100A7A,2.0741128626
1696,S100A8,1.8934495539
1697,S100A9,1.6153233997999998
1698,S1PR1,0.61596087554
1699,S1PR2,0.3451735257581309
1700,S1PR3,0.323199327000669
1701,S1PR4,0.46405546879845894
1702,S1PR5,0.2997113145204608
1703,SAV1,0.01514394229921727
1704,SCD,2.3441062543999998
1705,SCD5,2.0635552383999998
1706,SCP2,1.8285589879
1707,SCRIB,0.08462109304488866
1708,SEC13,0.028204055692387105
1709,SEH1L,0.04201507952164656
1710,SELE,0.7427934125999999
1711,SENP2,0.0130018573444864
1712,SERPINB5,0.1407335248
1713,SERPINE1,3.011466786631999
1714,SERPINF1,0.01441549333008026
1715,SESN1,0.1320502146
1716,SESN2,0.19612291609513466
1717,SESN3,0.1708320118
1718,SETD7,0.0777083348799999
1719,SFN,0.1331100646996676
1720,SFRP1,0.15134648705811443
1721,SFRP2,0.24132992473731457
1722,SFRP4,0.2970698850817533
1723,SFRP5,0.19231956628965102
1724,SGK1,1.3595191291999997
1725,SGK2,0.9822816388
1726,SGK3,0.96386113
1727,SH2B1,0.6129596395999999
1728,SH2B2,0.9145995808999999
1729,SH2B3,0.7056840645999999
1730,SH2D2A,0.41965669539999995
1731,SHARPIN,0.0080862021856117
1732,SHC1,12.629925702999996
1733,SHC2,12.815219271400005
1734,SHC3,11.512348417059998
1735,SHC4,10.901421414799998
1736,SHH,0.11274609055369636
1737,SHISA5,0.2163564255999999
1738,SHOC2,0.329825475405801
1739,SIAH1,0.4362435702261603
1740,SIK1,1.5249473169334382
1741,SIK2,0.1724342101957425
1742,SIKE1,0.0001424425099652
1743,SIN3A,4.78751967
1744,SIPA1,0.11388963844841969
1745,SIPA1L1,0.16696574952
1746,SIPA1L2,0.08567191830000001
1747,SIVA1,1.2935495231999998
1748,SKAP1,0.21894084029051905
1749,SKP1,0.08079444830234503
1750,SKP2,0.1286021986
1751,SLC25A31,0.08538635744163577
1752,SLC25A4,0.1239311039935804
1753,SLC27A1,2.086393278
1754,SLC27A4,1.979979643
1755,SLC2A1,1.5656177459860001
1756,SLC2A2,2.388190796
1757,SLC2A4,1.8975054294447542
1758,SLC38A9,0.09940749256754479
1759,SLC3A2,0.0048881820496489
1760,SLC7A5,0.0048881820496489
1761,SLC8A1,0.0450171701453953
1762,SLC8A2,0.0097967386240092
1763,SLC8A3,0.02096059750586417
1764,SLC9A1,1.0628268803
1765,SMAD1,1.1072069851736726
1766,SMAD2,5.512016736057403
1767,SMAD3,3.983254607449999
1768,SMAD4,0.5267675210885924
1769,SMAD5,1.0963478500625452
1770,SMAD6,1.6197612567639998
1771,SMAD7,2.4176171740799997
1772,SMAD9,0.9266222674741423
1773,SMO,0.3915776483639753
1774,SMPD2,0.0066441950942601
1775,SMURF1,0.3016961358721356
1776,SMURF2,0.2868041698995669
1777,SNAI2,0.1074091805405937
1778,SNW1,0.3470888742799999
1779,SOCS1,2.7062008926
1780,SOCS2,2.988125274
1781,SOCS3,4.326425026199999
1782,SOCS4,2.8199252861999997
1783,SOCS5,2.8952828766
1784,SOCS6,2.4370579948
1785,SOCS7,2.6313035613999998
1786,SOD2,0.1748285528399999
1787,SORBS1,1.6680713086
1788,SORT1,0.1262011204799999
1789,SOS1,1.7593043844649856
1790,SOS2,1.667827525372187
1791,SOST,0.00048090441885980604
1792,SOX17,0.06011262934350253
1793,SOX2,0.04503329518691847
1794,SOX9,0.1546376247279998
1795,SP1,1.7024770591999998
1796,SPHK1,2.5351257973153465
1797,SPHK2,2.842477596424354
1798,SPOP,0.5067680464930097
1799,SPOPL,0.574124466511542
1800,SPP1,0.4204552031821437
1801,SRC,22.240790484
1802,SREBF1,1.5194574425633345
1803,SRF,0.9757589695322544
1804,SRSF1,0.2704948306950385
1805,SST,0.14252277509072073
1806,SSTR1,0.39104178821951957
1807,SSTR2,0.38971336152952174
1808,SSTR5,0.3411981301145477
1809,STAM,0.27523000192
1810,STAM2,0.33474689885999986
1811,STAT1,17.330661331
1812,STAT2,10.332851318399998
1813,STAT3,21.4276141966
1814,STAT4,10.2204708778
1815,STAT5A,15.476850023199999
1816,STAT5B,26.057608784000006
1817,STAT6,10.199283191000001
1818,STEAP3,0.320305486
1819,STIM1,0.043025158904974097
1820,STIM2,0.0423409044916054
1821,STK11,1.3186099866513803
1822,STK3,1.7501253399717744
1823,STK4,0.34355497864499274
1824,STMN1,0.505964656
1825,STRADA,1.133015746513602
1826,STRADB,1.214173094968898
1827,SUCNR1,0.4999072309100111
1828,SUFU,0.4419455443498002
1829,SUGT1,0.0817064700547269
1830,SYK,4.505733790621998
1831,SYNGAP1,0.3419257844236558
1832,TAB1,0.30807642184155676
1833,TAB2,0.9870773401788895
1834,TACR1,0.06024474116564328
1835,TACR2,0.006850495908713797
1836,TACR3,0.00548337445207338
1837,TANK,0.0522290907245946
1838,TAOK1,0.0495265279399998
1839,TAOK2,0.10746315183999999
1840,TAOK3,0.04366569718
1841,TBC1D1,1.1226316390469682
1842,TBC1D4,0.5337791057999999
1843,TBC1D7,1.9804304060811673
1844,TBK1,1.2480856475799997
1845,TBKBP1,0.003295313163011847
1846,TBL1XR1,0.049252100948485
1847,TBX3,0.31008621507859163
1848,TBXA2R,0.03643350399628334
1849,TCF3,0.0026441355313963
1850,TCF7,2.4079897114696562
1851,TCF7L1,2.113961028354895
1852,TCF7L2,2.5004301999753364
1853,TCL1A,0.43708325249999996
1854,TCL1B,0.7682823959999999
1855,TEAD1,0.699827836162675
1856,TEAD2,0.5686206922680855
1857,TEAD3,0.6453038628201453
1858,TEAD4,0.4895366652378578
1859,TEC,0.2371443409356012
1860,TEK,18.421552776000002
1861,TELO2,0.8467868994
1862,TF,0.75804301932
1863,TFAM,4.345350976904e-06
1864,TFDP1,0.3312261923765913
1865,TFF1,2.066421408
1866,TFRC,0.6604632244399999
1867,TGFA,10.757195737199995
1868,TGFB1,0.32742654331043347
1869,TGFB2,0.10837976813811055
1870,TGFB3,0.05111047759786708
1871,TGFBR1,0.256541702680688
1872,TGFBR2,1.186687110373857
1873,TGIF1,0.06315095437599999
1874,TGIF2,0.1415877150319999
1875,TH,1.0465257702
1876,THBD,1.06193604
1877,THBS1,0.5707664895986571
1878,THBS2,0.3449468717367269
1879,THBS3,0.2698781505446521
1880,THBS4,0.23900455781814733
1881,THEM4,0.468205693
1882,THPO,2.8644697469019995
1883,THRA,14.344892334879999
1884,THRB,15.0848796688
1885,TIAM1,0.6671354684233748
1886,TICAM1,0.20939202711895671
1887,TICAM2,0.15445913319057838
1888,TIRAP,0.2825988968649912
1889,TKFC,3.8444643298e-08
1890,TLE1,3.2483059113199992
1891,TLE2,3.1846512628
1892,TLE3,3.2476836569459993
1893,TLE4,3.7722077487999996
1894,TLE6,3.28399142274
1895,TLN1,0.0393862453460868
1896,TLN2,0.08963989556079989
1897,TLR1,7.10944836173364e-05
1898,TLR2,0.102004905009527
1899,TLR3,0.0006995546536921
1900,TLR4,1.9117208227899998
1901,TLR5,8.493254347646001e-07
1902,TLR6,0.0052915294900568
1903,TLR9,9.7648144079478e-05
1904,TNC,0.4765493238189838
1905,TNF,8.4417455974
1906,TNFAIP3,0.9194461200939997
1907,TNFRSF10A,0.17321254956597099
1908,TNFRSF10B,0.1829902557377703
1909,TNFRSF11A,1.8061759311999999
1910,TNFRSF13C,0.19667954832566897
1911,TNFRSF1A,1.3517178864199997
1912,TNFRSF1B,1.4621635361199998
1913,TNFSF10,0.11243830788
1914,TNFSF11,2.0729757732
1915,TNFSF13B,0.0713260333402537
1916,TNFSF14,0.000873070542031
1917,TNN,0.318275990938644
1918,TNNI3,0.1097583233199999
1919,TNR,0.23217942332574296
1920,TNXB,0.3826048417173561
1921,TOLLIP,0.0151545665209658
1922,TP53,14.262248173106004
1923,TP53AIP1,0.001099904584376802
1924,TP53BP1,9.504901893705984e-05
1925,TP53BP2,0.023934824931681222
1926,TP53I3,0.251494062
1927,TP73,0.1608450804957846
1928,TRADD,0.6441620105774316
1929,TRAF1,0.692868499
1930,TRAF2,11.253110951251996
1931,TRAF3,0.786063344327101
1932,TRAF3IP2,2.718966836317999
1933,TRAF4,0.0624515426
1934,TRAF5,0.48728873218455004
1935,TRAF6,9.135314669289999
1936,TRDN,0.08838510924913125
1937,TRHR,0.05643585960036212
1938,TRIM25,0.0038227980853844
1939,TRIP10,0.0098900400921282
1940,TRIP6,0.0086694078649303
1941,TRPC6,0.7329203278485185
1942,TSC1,2.3028448083345463
1943,TSC2,2.600430322788406
1944,TSHB,0.10875087212906771
1945,TSHR,0.13874037339487535
1946,TSLP,2.3328174137
1947,TTI1,0.7953631113999999
1948,TXN,0.0190923627267817
1949,TXN2,0.0126255115857913
1950,TXNIP,0.11796528371257299
1951,TYK2,10.141142473293998
1952,UBC,2.026673462
1953,UCP1,2.5144390498
1954,ULK1,1.29268071
1955,ULK2,0.61775423
1956,USP25,0.46426720987241055
1957,USP7,0.11521851014000001
1958,VANGL1,0.043738182621485
1959,VANGL2,0.033008804518146466
1960,VASP,0.02590773964783092
1961,VAV1,0.6550945715085783
1962,VAV2,0.7529755219224497
1963,VAV3,0.6077262310134913
1964,VCAM1,0.9720525699999998
1965,VDAC1,0.15798928376306412
1966,VDAC2,0.06727009804779151
1967,VDAC3,0.11157264810697742
1968,VEGFA,14.2468842389
1969,VEGFB,10.770917309
1970,VEGFC,13.245385284999998
1971,VHL,0.11440089043885827
1972,VIP,0.14731042035499647
1973,VIPR2,0.11128172370546038
1974,VTN,0.11280075332985981
1975,VWF,0.2775351198941996
1976,WDR24,0.01687405000927951
1977,WDR59,0.02154395797445502
1978,WIF1,0.1377646854353172
1979,WNT1,0.16205568354309832
1980,WNT10A,0.15816858362564454
1981,WNT10B,0.10410339894665852
1982,WNT11,0.16856822691117526
1983,WNT16,0.06210752389786057
1984,WNT2,0.19208236684437516
1985,WNT2B,0.13150696113579485
1986,WNT3,0.24069541156460905
1987,WNT3A,0.14228939820169545
1988,WNT4,0.5035954040840732
1989,WNT5A,0.09241470369510635
1990,WNT5B,0.07904436223228281
1991,WNT6,0.23332548342028808
1992,WNT7A,0.19109087687143747
1993,WNT7B,0.08007788279503272
1994,WNT8A,0.09931940611750588
1995,WNT8B,0.14788408849155826
1996,WNT9A,0.20188796851129948
1997,WNT9B,0.17323385820495754
1998,WTIP,0.007162624755941293
1999,WWC1,0.018770204530949366
2000,WWTR1,2.26453905659276
2001,XCL1,0.06866563115940603
2002,XCL2,0.18493206565757908
2003,XCR1,1.4335738277540537
2004,YAP1,2.560048936682585
2005,YWHAB,0.385631020450166
2006,YWHAE,0.6292213513564191
2007,YWHAG,0.4224450397409917
2008,YWHAH,0.30630301627704837
2009,YWHAQ,0.48254560687601045
2010,YWHAZ,0.27758636086025185
2011,ZAP70,3.5646344778
2012,ZFYVE16,0.14610893926
2013,ZFYVE9,0.08098836906
2014,ZMAT3,0.134532026
2015,ZNF274,0.23649883389999998
2016,ZNRF3,0.11184602538733525
